cnae_nota,id_cidade_empresa,regime_tributacao_empresa,id_servico_prestado_nota,quantidade_empresas,quantidade_notas,total_empresas_grupo,total_notas_grupo
6911701,6015,SIMPLES_NACIONAL,ce13267b-261d-4c44-a554-43b8255a04b0,28,2393,34,2793
6911701,6015,SIMPLES_NACIONAL_EXCESSO_RECEITA_BRUTA,ce13267b-261d-4c44-a554-43b8255a04b0,1,60,1,60
6911701,6131,SIMPLES_NACIONAL,a7d767a2-7496-44bb-a1d8-55513085024d,1,8,1,8
6911701,6137,NORMAL,9895fc7b-2904-43a9-b0bf-9c7e3ee2831c,2,243,2,243
6911701,6137,SIMPLES_NACIONAL,9895fc7b-2904-43a9-b0bf-9c7e3ee2831c,1,235,1,235
6911701,6308,NORMAL,870e5485-60c9-42e7-994b-820cdf8ca42a,1,472,1,472
6911701,6308,SIMPLES_NACIONAL,870e5485-60c9-42e7-994b-820cdf8ca42a,5,503,5,503
6911701,6427,SIMPLES_NACIONAL,cb2c35ae-a644-41ac-a519-ac16384e04a3,1,98,1,98
6911701,6445,SIMPLES_NACIONAL,f3e1c451-1b7f-4d93-9048-3dda8bbcd9d1,3,161,3,161
6911701,6873,SIMPLES_NACIONAL,f513ae32-f496-45ae-af90-b4432c681f75,1,34,1,34
6911701,6912,SIMPLES_NACIONAL,5540d8c7-f3e7-4b8c-8398-2b2e7322cbc7,2,61,2,61
6911701,6962,SIMPLES_NACIONAL,28f260ce-0724-4553-a860-39ce1b794d17,1,14,1,14
6911701,6989,SIMPLES_NACIONAL,61cb194e-ced2-4d3a-afd0-1c891ce22cdc,5,260,6,272
6911701,6989,SIMPLES_NACIONAL,b9cfe8e8-1d1a-4e34-a524-37a49b8a6eea,1,12,6,272
6911701,7043,NORMAL,b9cfe8e8-1d1a-4e34-a524-37a49b8a6eea,16,4878,17,4880
6911701,7043,NORMAL,e7446442-9cea-4f9a-b5c3-06017b669632,1,2,17,4880
6911701,7043,SIMPLES_NACIONAL,,1,1,27,1400
6911701,7043,SIMPLES_NACIONAL,0c31aa99-d35a-49b9-93b7-e90455c642e5,1,2,27,1400
6911701,7043,SIMPLES_NACIONAL,1d85058c-b1e1-4c05-863c-d4956bca5742,1,5,27,1400
6911701,7043,SIMPLES_NACIONAL,5ef97262-e816-4e8a-9b5f-968fc0ff755e,1,84,27,1400
6911701,7043,SIMPLES_NACIONAL,776f4028-2d6a-4931-a089-4e19c425b84c,1,31,27,1400
6911701,7043,SIMPLES_NACIONAL,b9cfe8e8-1d1a-4e34-a524-37a49b8a6eea,20,1269,27,1400
6911701,7043,SIMPLES_NACIONAL,c14231ed-fd50-49fb-ba16-99f9d1b96798,2,8,27,1400
6911701,7221,SIMPLES_NACIONAL,92987db0-ee4f-4fcf-bae7-d60b41ed651f,2,214,2,214
6911701,7375,SIMPLES_NACIONAL,1aafda62-81b0-4266-9578-5d132c44fa8a,1,19,2,21
6911701,7375,SIMPLES_NACIONAL,43ebb44f-b3a1-469d-8bc9-0fa6bc0b2ea9,1,2,2,21
6911701,7391,SIMPLES_NACIONAL,ee32d4ca-1d07-443c-a125-cbfae839634d,1,67,1,67
6911701,7405,SIMPLES_NACIONAL,d5b17317-fb48-4cd7-ad16-be4e462d47cb,2,94,2,94
6911701,7477,SIMPLES_NACIONAL,030bcd20-6736-4ae2-8432-b6ed9bba270c,1,6,3,131
6911701,7477,SIMPLES_NACIONAL,6782a1f0-9dad-49ca-b1fd-20dca312edfe,1,100,3,131
6911701,7477,SIMPLES_NACIONAL,ebcd1934-705b-4c95-8b8b-2a31cd36080b,1,25,3,131
6911701,7517,SIMPLES_NACIONAL,081e77b9-2948-442b-853b-3736ef6dba33,1,11,1,11
6911701,7533,SIMPLES_NACIONAL,06cb2ebb-b6df-41f1-b5ec-8185202ef6c7,1,20,2,510
6911701,7533,SIMPLES_NACIONAL,9ec0206c-9afa-470c-aa17-312641b3dac9,1,490,2,510
6911701,7559,SIMPLES_NACIONAL,3b4595e2-b150-4b71-ba0d-f1d409ee67a2,2,144,3,178
6911701,7559,SIMPLES_NACIONAL,fd6bd677-9bd5-46b0-9936-4acb6057d9bc,1,34,3,178
6911701,7566,NORMAL,c275f50e-82a5-40d5-929b-2819b0872864,1,699,1,699
6911701,7566,SIMPLES_NACIONAL,476181e1-a0c4-416a-8b84-9fe6188fe313,3,167,3,167
6911701,7622,SIMPLES_NACIONAL,f971602f-8edc-47bb-be2b-095c3d60c8ff,1,3,1,3
6911701,7710,NORMAL,96234680-2aec-4f93-ae2d-fd6b1295d814,1,21,1,21
6911701,7710,SIMPLES_NACIONAL,96234680-2aec-4f93-ae2d-fd6b1295d814,1,61,1,61
6911701,7823,SIMPLES_NACIONAL,3006f254-3262-4830-8540-7b055b411d74,1,109,1,109
6911701,7880,NORMAL,1b349a5a-965f-4601-9f50-5474ee31b772,1,77,1,77
6911701,7918,NORMAL,07f84385-eef9-4926-938a-51d23f8c6c24,1,59,3,182
6911701,7918,NORMAL,c6ec9db1-4d8e-45b3-8ef1-1c4a8cb74a51,1,23,3,182
6911701,7918,NORMAL,cfce956b-88f4-4968-98bf-f44cb9806916,1,100,3,182
6911701,7918,SIMPLES_NACIONAL,3f6c6613-72bf-4a1c-b378-509163e32e13,1,46,4,587
6911701,7918,SIMPLES_NACIONAL,4be63491-0619-4734-943a-4de8841c53bb,1,444,4,587
6911701,7918,SIMPLES_NACIONAL,5d437d82-c009-4501-9414-b2e39f7f5c1d,1,87,4,587
6911701,7918,SIMPLES_NACIONAL,e8bc71bf-d415-4008-8516-eda705437bb0,1,10,4,587
6911701,7953,SIMPLES_NACIONAL,1c403a22-a5e4-4b8d-805e-a160f75b6e03,2,39,2,39
6911701,7963,SIMPLES_NACIONAL,0005b4b9-9a2a-4b3a-9921-e9494aa0b335,1,42,1,42
6911701,7993,SIMPLES_NACIONAL,9795c30c-2675-4861-af23-85378d1a5619,1,70,1,70
6911701,7994,NORMAL,269f2264-fdb0-4739-9fac-32d3cf80a3b4,1,1,16,2653
6911701,7994,NORMAL,3037257d-a9fc-40cc-a6bf-e76a76d85763,1,1,16,2653
6911701,7994,NORMAL,5013a08d-2095-49ef-93cb-159af7dd20a4,11,2555,16,2653
6911701,7994,NORMAL,b4a76c95-fbae-4c5b-8b6e-b8572436a43b,2,95,16,2653
6911701,7994,NORMAL,bcd8a762-9605-47d7-a6de-a0e38275f9b9,1,1,16,2653
6911701,7994,SIMPLES_NACIONAL,5013a08d-2095-49ef-93cb-159af7dd20a4,26,3435,29,3509
6911701,7994,SIMPLES_NACIONAL,6e7bc78d-fb57-451b-98d4-abd4145ea5b1,1,65,29,3509
6911701,7994,SIMPLES_NACIONAL,87bcdb54-0dce-4ebc-8c47-3671ab639d3a,1,8,29,3509
6911701,7994,SIMPLES_NACIONAL,bda6e13d-2c40-492a-96ac-cebc88d53be2,1,1,29,3509
6911701,8090,NORMAL,a8b9dcf3-012b-4a8e-a1f9-b728a45a13a8,1,749,1,749
6911701,8146,SIMPLES_NACIONAL,c22e0eca-a7a2-48aa-af17-7bd5bcf6f1d1,2,347,2,347
6911701,8180,SIMPLES_NACIONAL,aa69f4f9-3488-4682-bbeb-68f6c51cff2b,1,2,1,2
6911701,8334,NORMAL,46a48457-5b1b-4628-98a5-850b0bc3f8db,1,39,1,39
6911701,8343,SIMPLES_NACIONAL,43cec15d-0966-4edd-a75c-bf76e07530d2,1,13,1,13
6911701,8357,SIMPLES_NACIONAL,,1,96,3,233
6911701,8357,SIMPLES_NACIONAL,6142432a-dcb5-4bb5-9020-d8382c5782c2,2,137,3,233
6911701,8377,SIMPLES_NACIONAL,3f11e66b-d4d7-42c6-b20e-050d29604f95,1,79,2,194
6911701,8377,SIMPLES_NACIONAL,479a4762-7061-4bf8-a202-477d21771c9a,1,115,2,194
6911701,8390,SIMPLES_NACIONAL,,1,132,2,145
6911701,8390,SIMPLES_NACIONAL,f2ca472f-b14b-46d8-b56d-97311527205b,1,13,2,145
6911701,8397,SIMPLES_NACIONAL,67a86b60-bd97-4300-b0fc-fb861990f997,1,94,1,94
6911701,8404,NORMAL,155b9f39-a5c1-4867-b063-e49d3c4de38f,4,865,11,2008
6911701,8404,NORMAL,4d90da42-a5e7-4f96-9a38-47578afb4438,1,189,11,2008
6911701,8404,NORMAL,b2ce4d00-6008-4baf-aff8-3c25c813fea7,1,8,11,2008
6911701,8404,NORMAL,e3657b64-7592-43b7-9153-85523051e95e,5,946,11,2008
6911701,8404,SIMPLES_NACIONAL,155b9f39-a5c1-4867-b063-e49d3c4de38f,14,1155,39,3744
6911701,8404,SIMPLES_NACIONAL,252e539d-a891-4687-b9eb-6ccb496b2efd,1,3,39,3744
6911701,8404,SIMPLES_NACIONAL,69fec123-c74a-47c4-9969-4043da14f01f,1,134,39,3744
6911701,8404,SIMPLES_NACIONAL,e3657b64-7592-43b7-9153-85523051e95e,23,2452,39,3744
6911701,8430,NORMAL,4c6e0a9d-a4fa-4ca3-8c37-727796da3176,1,10,1,10
6911701,8486,SIMPLES_NACIONAL,06a3333a-0fdd-4770-9011-84ce923682cc,1,249,1,249
6911701,8489,SIMPLES_NACIONAL,773c9c90-be75-4be2-9dd6-07daf939c247,1,92,1,92
6911701,8507,NORMAL,d3c12d5a-375b-4b54-8432-2cb51d2c7385,2,933,2,933
6911701,8507,SIMPLES_NACIONAL,d3c12d5a-375b-4b54-8432-2cb51d2c7385,3,363,3,363
6911701,8521,NORMAL,f8316004-c84d-4958-ad04-361a6d89db55,2,1865,2,1865
6911701,8521,SIMPLES_NACIONAL,f8316004-c84d-4958-ad04-361a6d89db55,8,669,8,669
6911701,8571,SIMPLES_NACIONAL,94c39cee-8eb6-4523-8bd8-3251c24f2f1c,3,141,3,141
6911701,8607,SIMPLES_NACIONAL,c1a2d41e-7aad-4e3c-917f-b3d278680818,1,38,1,38
6911701,8650,SIMPLES_NACIONAL,8f603bd0-a457-4eb3-9978-c563e44a7d90,2,335,2,335
6911701,8700,SIMPLES_NACIONAL,5c3499da-da26-4af3-abda-de3d22e1d71b,1,126,2,182
6911701,8700,SIMPLES_NACIONAL,a378c416-0a12-4b93-9e0f-27502eb43b58,1,56,2,182
6911701,8733,SIMPLES_NACIONAL,14a32825-37ff-4623-a04b-844dccd6bb1f,1,64,1,64
6911701,8742,NORMAL,1181ff56-177d-48e7-9e0a-447c3a820c6c,1,132,1,132
6911701,8743,SIMPLES_NACIONAL,5dbd15d9-7767-445f-96f2-127e8f998955,1,18,1,18
6911701,8770,NORMAL,b6ca1a05-bc28-4891-8390-be02d3f2b36d,1,15,1,15
6911701,8770,SIMPLES_NACIONAL,78f846a3-28ed-4428-bbdc-b0922b24402a,1,100,4,147
6911701,8770,SIMPLES_NACIONAL,ab019e12-1f8c-47aa-87a7-4a83815e349a,1,41,4,147
6911701,8770,SIMPLES_NACIONAL,b6ca1a05-bc28-4891-8390-be02d3f2b36d,1,4,4,147
6911701,8770,SIMPLES_NACIONAL,c5620291-b974-4eba-ba2c-b6707573bf63,1,2,4,147
6911701,8867,NORMAL,79e21310-1323-4d84-bc97-5d42f2ed83e3,1,124,1,124
6911701,8867,SIMPLES_NACIONAL,7a5ef0ff-e420-40ec-b37c-348e713b95bc,1,16,1,16
6911701,8880,SIMPLES_NACIONAL,329d35a9-edcc-416d-b3cb-faf5a21d35d0,4,657,4,657
6911701,8882,SIMPLES_NACIONAL,447962f9-64d1-434e-ab3d-403f6bb72297,2,116,2,116
6911701,8912,SIMPLES_NACIONAL,cae355e4-0d1e-48ff-bfee-aee7641596c9,1,8,1,8
6911701,8922,NORMAL,b6ebdbab-4174-4afc-aa58-2a9cbd2bad94,1,189,1,189
6911701,8922,SIMPLES_NACIONAL,b6ebdbab-4174-4afc-aa58-2a9cbd2bad94,1,224,1,224
6911701,8946,NORMAL,ff762fa6-5a7b-4c7f-9ddb-cba2cec7febe,4,3130,4,3130
6911701,8946,SIMPLES_NACIONAL,ff762fa6-5a7b-4c7f-9ddb-cba2cec7febe,9,820,9,820
6911701,8961,NORMAL,184ad8f0-6770-4700-b216-c5aa86d7fa39,1,432,1,432
6911701,8961,SIMPLES_NACIONAL,184ad8f0-6770-4700-b216-c5aa86d7fa39,1,27,1,27
6911701,8971,SIMPLES_NACIONAL,2f108204-1933-4a5f-b31f-8ff4745acf39,2,120,2,120
6911701,8974,SIMPLES_NACIONAL,ef0c46f3-2d69-4448-883e-602c3aa50ced,1,364,1,364
6911701,8982,NORMAL,a19dabe2-af04-46bb-8f5b-af487d82eb69,1,8,2,216
6911701,8982,NORMAL,ede8b427-9be7-4e6c-af3f-bfd3282b2136,1,208,2,216
6911701,8982,SIMPLES_NACIONAL,ede8b427-9be7-4e6c-af3f-bfd3282b2136,5,480,5,480
6911701,9042,NORMAL,04c3bd7a-c4f8-4a86-bd73-902ac457fc02,2,67,2,67
6911701,9042,SIMPLES_NACIONAL,04c3bd7a-c4f8-4a86-bd73-902ac457fc02,2,88,2,88
6911701,9120,SIMPLES_NACIONAL,de335704-077f-4e23-9611-220e3caf7d15,3,290,3,290
6911701,9130,SIMPLES_NACIONAL,1348654f-1c39-4bc5-92da-7836bc8764c4,7,1367,7,1367
6911701,9216,SIMPLES_NACIONAL,8ba2170e-9ab5-4c51-8d2b-215395b2717a,2,159,2,159
6911701,9254,SIMPLES_NACIONAL,2ba21017-e417-477d-bc32-dfcf195a00fc,2,163,2,163
6911701,9260,NORMAL,d2cc5adb-9bb9-40f6-b032-b57517b14a1f,1,82,1,82
6911701,9295,SIMPLES_NACIONAL,4c46a616-2392-461e-8721-c182fb4ae93e,3,178,3,178
6911701,9464,SIMPLES_NACIONAL,7bea2b70-abac-4ec5-a3ab-7261714045b0,1,42,1,42
6911701,9551,SIMPLES_NACIONAL,70e69153-e9f9-44db-8846-86bac56b73ce,2,555,2,555
6911701,9587,NORMAL,876f3b8b-ce77-4421-9d02-a68d270d6ce9,1,1,1,1
6911701,9622,SIMPLES_NACIONAL,1277f411-4193-4b48-8a1c-8163d2f2d694,1,2,1,2
6911701,9636,SIMPLES_NACIONAL,182e90f2-6e54-4253-a41c-0443eb7653ce,1,80,4,968
6911701,9636,SIMPLES_NACIONAL,e50c9cdf-777c-4d87-848a-8aa05a6b71cf,3,888,4,968
6911701,9642,SIMPLES_NACIONAL,7d7411d8-4c5f-4bf6-889d-bbc9f0a2e569,2,525,2,525
6911701,9668,NORMAL,0a7b1184-fedf-48c7-b8f3-097d5fd542fd,1,158,29,3242
6911701,9668,NORMAL,19ce68f8-4b94-4a3e-827b-ccd533780210,5,450,29,3242
6911701,9668,NORMAL,26b8aadc-3480-4a31-8a2a-608dcb9539d3,4,41,29,3242
6911701,9668,NORMAL,ae1a982d-fbbe-49ec-b86a-74ca05de4144,1,1,29,3242
6911701,9668,NORMAL,b2b44117-ec1e-4f2c-a914-58e0772c7aaf,7,1663,29,3242
6911701,9668,NORMAL,c02e971b-cc3e-4e99-a3d1-5a52e8fe454e,10,928,29,3242
6911701,9668,NORMAL,c07f8bc0-1bfc-4c4b-8fda-0c28491de789,1,1,29,3242
6911701,9668,SIMPLES_NACIONAL,19ce68f8-4b94-4a3e-827b-ccd533780210,1,13,136,8032
6911701,9668,SIMPLES_NACIONAL,26b8aadc-3480-4a31-8a2a-608dcb9539d3,45,1360,136,8032
6911701,9668,SIMPLES_NACIONAL,6f54db7f-fd9b-4c25-891f-24e885fb8dee,3,308,136,8032
6911701,9668,SIMPLES_NACIONAL,8d84f864-797d-4e71-a6ce-c24bfda0a30f,1,1,136,8032
6911701,9668,SIMPLES_NACIONAL,a50e76e1-dff4-499b-b8f3-e6d12fa32e49,2,2,136,8032
6911701,9668,SIMPLES_NACIONAL,ae1a982d-fbbe-49ec-b86a-74ca05de4144,7,283,136,8032
6911701,9668,SIMPLES_NACIONAL,b8466708-996b-4c0d-9d32-195f0c8752f6,1,1,136,8032
6911701,9668,SIMPLES_NACIONAL,c02e971b-cc3e-4e99-a3d1-5a52e8fe454e,73,5245,136,8032
6911701,9668,SIMPLES_NACIONAL,c838ada2-e99f-453e-9e20-4179395fcef8,1,1,136,8032
6911701,9668,SIMPLES_NACIONAL,f0f00826-f3f5-484a-a7d0-83ef261bd2e6,1,1,136,8032
6911701,9668,SIMPLES_NACIONAL,fa608f25-83ed-4524-9cc7-442035b2616a,1,817,136,8032
6911701,9696,SIMPLES_NACIONAL,1401639d-e576-482b-8e6d-3863d3bf556e,2,192,2,192
6911701,9768,SIMPLES_NACIONAL,1fa683e3-79a3-48b4-8be7-d70a44979856,1,17,2,71
6911701,9768,SIMPLES_NACIONAL,c62746e7-efb3-4edc-a983-76d9ffb115b2,1,54,2,71
6911701,9788,SIMPLES_NACIONAL,5820207f-c2cf-432e-9d3d-ebb046df7a4e,1,1,1,1
6911701,9899,SIMPLES_NACIONAL,8fa49e01-a339-4fcb-8dce-3bbe434931c2,2,368,2,368
6911702,8404,NORMAL,adfca835-b919-4f63-bbaf-d2eada291e3b,1,11,1,11
6911702,8521,NORMAL,a2f92ca4-f914-4740-9eab-8a4fc0be7cf3,1,36,1,36
6911702,9668,NORMAL,a50e76e1-dff4-499b-b8f3-e6d12fa32e49,1,6,7,304
6911702,9668,NORMAL,e835de53-585d-4b4d-abe8-53d785f6f59b,1,242,7,304
6911702,9668,NORMAL,f4652472-ad4f-4b34-bff7-52c9acc6a036,1,18,7,304
6911702,9668,NORMAL,fa608f25-83ed-4524-9cc7-442035b2616a,1,1,7,304
6911702,9668,NORMAL,fb356d42-bb44-42ae-bce9-ba20f5eb9614,3,37,7,304
6911703,2726,SIMPLES_NACIONAL,81819f25-b98e-48a4-85e1-757b9a53f3bf,1,13,1,13
6911703,2743,NORMAL,2a3cffc8-493e-4a87-a103-0043b6817726,1,219,1,219
6911703,4343,SIMPLES_NACIONAL,2646e21a-04a9-45ab-bd4c-4957e23b9bb9,1,37,1,37
6911703,5406,SIMPLES_NACIONAL,d884edc0-9117-4bc4-ab4c-bb2ddd9d1f26,1,75,1,75
6911703,5941,SIMPLES_NACIONAL,79b0e24c-d194-42a2-ad71-e3044e956334,1,12,1,12
6911703,6015,SIMPLES_NACIONAL,5c829a7f-137a-4426-8ad8-5b6e7a600e0c,1,11,3,37
6911703,6015,SIMPLES_NACIONAL,6eebdd3e-522f-4e1e-8ba8-fe64d5caae29,1,25,3,37
6911703,6015,SIMPLES_NACIONAL,81ed1660-6f73-45e0-961b-11e0b55fa310,1,1,3,37
6911703,7043,NORMAL,3067cd73-5812-46d9-a6cc-5cbb39b1dad6,1,50,1,50
6911703,7823,SIMPLES_NACIONAL,696b87d0-c45e-409d-92be-aa65ab6ba539,1,1,2,2
6911703,7823,SIMPLES_NACIONAL,bf4a4f85-5340-40db-ab68-f931fdf32bf8,1,1,2,2
6911703,8404,NORMAL,6efdf779-bfeb-4153-bd5a-65234ceaa333,1,5,1,5
6911703,8521,SIMPLES_NACIONAL,a9960331-6cbd-45be-9821-1d7f850431e2,1,72,1,72
6911703,9055,SIMPLES_NACIONAL,e73c0e2c-2640-4ec1-a44b-5bea821a6e00,1,3,1,3
6911703,9120,SIMPLES_NACIONAL,bf2ea657-4088-4dbe-b5f8-47141ef9ddf2,1,36,1,36
6911703,9668,SIMPLES_NACIONAL,a7d85c64-9edb-4959-80b5-1860e4ccc021,1,246,2,590
6911703,9668,SIMPLES_NACIONAL,c07f8bc0-1bfc-4c4b-8fda-0c28491de789,1,344,2,590
6912500,1778,NORMAL,5678f75c-ce4e-46aa-8e19-ec4ede05747c,1,1364,2,7214
6912500,1778,NORMAL,d140beaf-3bba-407e-b1cb-8f5bb4be8216,1,5850,2,7214
6920601,16,NORMAL,37efedbf-5705-43b4-b612-9569bb76ade9,1,12,1,12
6920601,16,SIMPLES_NACIONAL,37efedbf-5705-43b4-b612-9569bb76ade9,4,172,4,172
6920601,109,NORMAL,bcc50dab-265b-46f3-b659-8f37974cc8d5,1,129,1,129
6920601,109,SIMPLES_NACIONAL,6c5fae5b-3859-41b3-b133-615e1151dfdb,1,11,15,2400
6920601,109,SIMPLES_NACIONAL,bcc50dab-265b-46f3-b659-8f37974cc8d5,14,2389,15,2400
6920601,243,NORMAL,2a2f43c5-fe75-4544-82ca-cfe1e518f0d6,4,952,9,1676
6920601,243,NORMAL,e2f1d64f-c0c0-4880-b655-3a3d362dabc3,5,724,9,1676
6920601,243,SIMPLES_NACIONAL,0e05bea3-383a-4026-b6a7-acabf3574778,1,3,26,3515
6920601,243,SIMPLES_NACIONAL,17ed6fc8-22a5-448c-9e2f-c44fbb115d69,1,6,26,3515
6920601,243,SIMPLES_NACIONAL,2a2f43c5-fe75-4544-82ca-cfe1e518f0d6,1,744,26,3515
6920601,243,SIMPLES_NACIONAL,374b06fd-ffec-490e-b2d6-292a40f82d4c,1,2,26,3515
6920601,243,SIMPLES_NACIONAL,768c8816-41bc-4715-b421-679ceae50a15,1,2,26,3515
6920601,243,SIMPLES_NACIONAL,8e019fd1-8fcf-4d1b-b847-7a33ec82327b,1,14,26,3515
6920601,243,SIMPLES_NACIONAL,9456c764-650b-46e2-a0f8-4fbcd98658f9,1,6,26,3515
6920601,243,SIMPLES_NACIONAL,e23a7b94-d6a1-4d4b-ad06-7552babe36f1,1,1,26,3515
6920601,243,SIMPLES_NACIONAL,e2f1d64f-c0c0-4880-b655-3a3d362dabc3,18,2737,26,3515
6920601,285,SIMPLES_NACIONAL,0f53d29f-6e8e-4ffa-bea2-2997bf48b4bb,1,113,5,580
6920601,285,SIMPLES_NACIONAL,62d7b9ba-141e-4993-91a0-13d1432f10d4,4,467,5,580
6920601,330,SIMPLES_NACIONAL,10be96dc-0398-49f4-bbd3-17fb58a2e26d,4,446,7,466
6920601,330,SIMPLES_NACIONAL,6619cb60-7798-4342-a482-63c2dea31a47,1,3,7,466
6920601,330,SIMPLES_NACIONAL,d83d617a-6da0-4cd6-8fde-ee1b036ee351,1,1,7,466
6920601,330,SIMPLES_NACIONAL,fae9e756-34a6-4e2b-816d-5efe08d92ac6,1,16,7,466
6920601,390,SIMPLES_NACIONAL,0d9b42ab-d642-49de-a6be-e9a504098cf5,1,83,2,107
6920601,390,SIMPLES_NACIONAL,5f23febe-b831-4f48-9262-8f726358f883,1,24,2,107
6920601,403,SIMPLES_NACIONAL,b9d09227-6d5f-455b-8e46-049ecc3e9464,1,34,1,34
6920601,430,NORMAL,1b676154-e110-458f-a3c5-ec5f57f5d73f,1,191,1,191
6920601,430,SIMPLES_NACIONAL,1b676154-e110-458f-a3c5-ec5f57f5d73f,4,556,5,774
6920601,430,SIMPLES_NACIONAL,40da10c3-082d-4532-b129-776a8f7e83b6,1,218,5,774
6920601,489,SIMPLES_NACIONAL,f6626dc4-0f84-4e04-9803-d7eab9a041df,1,47,1,47
6920601,504,SIMPLES_NACIONAL,a97b4f13-3a72-4561-9936-8c9444261834,1,1,1,1
6920601,512,SIMPLES_NACIONAL,10fd11ab-c6a8-41de-abf0-58f3a75dd77e,1,34,7,554
6920601,512,SIMPLES_NACIONAL,7089b5cc-73c5-48ea-a34e-98172f93cab8,1,1,7,554
6920601,512,SIMPLES_NACIONAL,7a5311ab-6bd0-4d61-a129-1a90dee0c699,1,35,7,554
6920601,512,SIMPLES_NACIONAL,da90b7ed-6387-4741-8603-e04ae11493cd,3,480,7,554
6920601,512,SIMPLES_NACIONAL,ffa7fb17-f036-45e2-b333-a1ac9c3f4ef7,1,4,7,554
6920601,524,NORMAL,ecc7255f-44de-45f4-b557-e4c0437ed68d,1,279,1,279
6920601,524,SIMPLES_NACIONAL,2cb4afbf-de19-4f3d-904d-2a16f7cf3736,1,10,2,154
6920601,524,SIMPLES_NACIONAL,ecc7255f-44de-45f4-b557-e4c0437ed68d,1,144,2,154
6920601,678,SIMPLES_NACIONAL,e06f3828-d3c9-46b9-a216-0c06874ed4a6,1,57,1,57
6920601,683,SIMPLES_NACIONAL,0c419c2e-5d72-4985-89af-6d3249a344cd,1,1,1,1
6920601,789,SIMPLES_NACIONAL,c3a7424f-2fe4-4f29-b544-f27fd43e7a6f,3,569,3,569
6920601,834,NORMAL,51ab21bd-5cc7-4a31-8d48-d679f9a2d41d,1,119,1,119
6920601,834,SIMPLES_NACIONAL,51ab21bd-5cc7-4a31-8d48-d679f9a2d41d,4,717,4,717
6920601,988,NORMAL,7978cdc6-5377-41e4-aa99-36ea4744f943,2,498,2,498
6920601,988,SIMPLES_NACIONAL,2f64d2f4-9814-4145-8960-402af163a4e0,3,76,45,6938
6920601,988,SIMPLES_NACIONAL,36976b57-9000-4047-8b4a-068a3d932771,2,131,45,6938
6920601,988,SIMPLES_NACIONAL,3c67ecce-5b2e-4ac6-af51-2d8b195dfb62,1,41,45,6938
6920601,988,SIMPLES_NACIONAL,72699ad9-52a1-42ca-b148-83ed350622ce,1,5,45,6938
6920601,988,SIMPLES_NACIONAL,7791937c-3871-4419-a4c3-af3c2b67adc8,1,6,45,6938
6920601,988,SIMPLES_NACIONAL,7978cdc6-5377-41e4-aa99-36ea4744f943,36,6678,45,6938
6920601,988,SIMPLES_NACIONAL,dc8dbea6-52fc-4b45-8b5d-51b4f6e6a2b6,1,1,45,6938
6920601,1150,NORMAL,f71ff9c5-6b6b-4efa-b351-dd32c0726c0b,1,287,1,287
6920601,1150,SIMPLES_NACIONAL,00675984-0846-4a26-b33b-c3893ab6fa15,1,5,63,10212
6920601,1150,SIMPLES_NACIONAL,507e4bfa-97c7-488e-bb31-35f2dab88288,1,4,63,10212
6920601,1150,SIMPLES_NACIONAL,51d962f7-1d2f-4890-9f1d-3066a182c4e8,2,6,63,10212
6920601,1150,SIMPLES_NACIONAL,a3f1715f-05c5-4bae-962a-b8cc6512ccab,1,39,63,10212
6920601,1150,SIMPLES_NACIONAL,a675f8d8-52ac-41cd-aad8-62acfeed88af,1,5,63,10212
6920601,1150,SIMPLES_NACIONAL,f0ca9cae-b50b-4b55-832e-7b6987475d1e,1,7,63,10212
6920601,1150,SIMPLES_NACIONAL,f71ff9c5-6b6b-4efa-b351-dd32c0726c0b,56,10146,63,10212
6920601,1156,SIMPLES_NACIONAL,2b891d48-1d63-4ae1-a733-6dade9b2de43,1,103,1,103
6920601,1164,SIMPLES_NACIONAL,f6fed9eb-3041-42be-b279-9e3dd6903a08,1,323,1,323
6920601,1172,SIMPLES_NACIONAL,ef7677ef-10c7-47e8-adc7-2196cbbca6f2,1,565,1,565
6920601,1215,SIMPLES_NACIONAL,ae3614e6-4a4e-46f1-ba5f-c699cc9485d3,1,594,1,594
6920601,1239,SIMPLES_NACIONAL,f5c2569a-52a6-4bae-853a-f427160e4571,1,50,1,50
6920601,1282,SIMPLES_NACIONAL,2cfea441-b0c1-4947-8846-c445988be6f3,1,141,1,141
6920601,1301,SIMPLES_NACIONAL,59b8666b-6c77-4c5a-90f3-f0d95f83de07,1,7,3,508
6920601,1301,SIMPLES_NACIONAL,5cd267b8-ad0f-4368-91dc-dfd352d3905c,1,136,3,508
6920601,1301,SIMPLES_NACIONAL,87e4a3cf-f4be-49bf-8e9d-ca02ba669e0c,1,365,3,508
6920601,1443,SIMPLES_NACIONAL,efbc7fe9-92be-4eac-940d-a2698eb88ef6,1,327,1,327
6920601,1451,SIMPLES_NACIONAL,7b54394f-e3b5-4ce7-917a-9b9387402cfb,1,139,2,153
6920601,1451,SIMPLES_NACIONAL,ab7becd0-43d7-43b8-ab88-2fc167ca5ae8,1,14,2,153
6920601,1778,NORMAL,64981ef5-03cb-4e81-9df5-b79a70d97c1a,5,1465,10,1556
6920601,1778,NORMAL,b84e4c89-ba76-4b8e-bd60-9195fdab1355,5,91,10,1556
6920601,1778,SIMPLES_NACIONAL,64981ef5-03cb-4e81-9df5-b79a70d97c1a,50,9294,139,21527
