cnae_nota,id_cidade_empresa,regime_tributacao_empresa,id_servico_prestado_nota,id_local_de_prestacao_nota,id_natureza_operacao_do_servico,aliquota_iss_nota,iss_retido_nota,aliquota_inss_nota,quantidade_empresas,quantidade_notas,total_empresas_grupo,total_notas_grupo
6920601,6863,NORMAL,a660da4c-2f26-42a0-8622-b745a8d7d815,6863,7d9657fa-fb5d-4dc0-9299-f8ca1fe21ec6,4,false,,1,26,3,38
6920601,6863,NORMAL,a660da4c-2f26-42a0-8622-b745a8d7d815,6863,7d9657fa-fb5d-4dc0-9299-f8ca1fe21ec6,4,true,,1,2,3,38
6920601,6863,SIMPLES_NACIONAL,26a00053-7ddd-4cc1-a27e-6f0bfd55ab91,6863,7d9657fa-fb5d-4dc0-9299-f8ca1fe21ec6,0,false,,1,1,5,54
6920601,6863,SIMPLES_NACIONAL,a660da4c-2f26-42a0-8622-b745a8d7d815,6863,7d9657fa-fb5d-4dc0-9299-f8ca1fe21ec6,0,false,,1,1,5,54
6920601,6863,SIMPLES_NACIONAL,bab3bf92-5c5c-49a4-8d05-f4c0d28b8764,6863,,0,false,,1,18,5,54
6920601,6863,SIMPLES_NACIONAL,bab3bf92-5c5c-49a4-8d05-f4c0d28b8764,6863,,0,false,0,1,1,5,54
6920601,6863,SIMPLES_NACIONAL,bab3bf92-5c5c-49a4-8d05-f4c0d28b8764,6863,7d9657fa-fb5d-4dc0-9299-f8ca1fe21ec6,0,false,,1,33,5,54
6920601,6865,SIMPLES_NACIONAL,79204496-cf57-4d13-98e0-6adf9d20b0d7,6865,,2,false,0,1,1,2,21
6920601,6865,SIMPLES_NACIONAL,79204496-cf57-4d13-98e0-6adf9d20b0d7,6865,7d9657fa-fb5d-4dc0-9299-f8ca1fe21ec6,2,false,0,1,20,2,21
6920601,6878,SIMPLES_NACIONAL,894fabc1-9d77-4cd9-b9c5-fb11fae03b7e,6878,,2,false,,1,18,2,31
6920601,6878,SIMPLES_NACIONAL,ae5f2991-b058-4adf-990d-dc46d24fcfc7,6878,,2,false,,1,13,2,31
6920601,6880,SIMPLES_NACIONAL,752d9415-5464-457e-afa3-d93d3489ef97,6880,,2,false,,1,4,4,64
6920601,6880,SIMPLES_NACIONAL,752d9415-5464-457e-afa3-d93d3489ef97,6880,,5,false,,1,44,4,64
6920601,6880,SIMPLES_NACIONAL,752d9415-5464-457e-afa3-d93d3489ef97,6880,,5,true,,1,11,4,64
6920601,6880,SIMPLES_NACIONAL,752d9415-5464-457e-afa3-d93d3489ef97,6880,7d9657fa-fb5d-4dc0-9299-f8ca1fe21ec6,2,false,,1,5,4,64
6920601,6881,SIMPLES_NACIONAL,5d3d6210-8164-4583-92dc-89ee0b1673a5,6881,,2,false,,1,25,5,117
6920601,6881,SIMPLES_NACIONAL,5d3d6210-8164-4583-92dc-89ee0b1673a5,6881,,2.01,false,0,1,2,5,117
6920601,6881,SIMPLES_NACIONAL,5d3d6210-8164-4583-92dc-89ee0b1673a5,6881,,3,false,,1,17,5,117
6920601,6881,SIMPLES_NACIONAL,5d3d6210-8164-4583-92dc-89ee0b1673a5,6881,,4.54,false,,1,72,5,117
6920601,6881,SIMPLES_NACIONAL,5d3d6210-8164-4583-92dc-89ee0b1673a5,6881,,4.54,true,,1,1,5,117
6920601,6888,SIMPLES_NACIONAL,5b5625fe-f2ea-4798-a80c-058739744e01,6888,,2,false,0,2,20,4,23
6920601,6888,SIMPLES_NACIONAL,5b5625fe-f2ea-4798-a80c-058739744e01,6888,,2,false,11,1,1,4,23
6920601,6888,SIMPLES_NACIONAL,620fca8c-d10a-444f-9749-93d35c07af96,6888,,2,false,0,1,2,4,23
6920601,6891,SIMPLES_NACIONAL,0441a8bf-4154-41b3-b21e-867e0d857aff,7043,,0,false,,1,2,1,2
6920601,6894,SIMPLES_NACIONAL,fbd6a0bf-10b8-4d7c-b378-da7eead3e5b2,6894,,0,false,0,1,7,2,10
6920601,6894,SIMPLES_NACIONAL,fbd6a0bf-10b8-4d7c-b378-da7eead3e5b2,6962,,0,false,0,1,3,2,10
6920601,6912,SIMPLES_NACIONAL,490b397b-833b-419d-a429-2e952d974c51,6912,,2,false,,1,6,11,133
6920601,6912,SIMPLES_NACIONAL,490b397b-833b-419d-a429-2e952d974c51,6912,,2,true,,1,22,11,133
6920601,6912,SIMPLES_NACIONAL,490b397b-833b-419d-a429-2e952d974c51,6912,,3.2,true,,1,1,11,133
6920601,6912,SIMPLES_NACIONAL,490b397b-833b-419d-a429-2e952d974c51,6912,,5,false,0,1,9,11,133
6920601,6912,SIMPLES_NACIONAL,67e10b71-7e77-488f-9c14-987727e2ec0e,6912,,0,false,,2,2,11,133
6920601,6912,SIMPLES_NACIONAL,67e10b71-7e77-488f-9c14-987727e2ec0e,6912,,2.1,false,0,1,10,11,133
6920601,6912,SIMPLES_NACIONAL,67e10b71-7e77-488f-9c14-987727e2ec0e,6912,,2.45,false,,1,1,11,133
6920601,6912,SIMPLES_NACIONAL,67e10b71-7e77-488f-9c14-987727e2ec0e,6912,,3.75,false,,1,2,11,133
6920601,6912,SIMPLES_NACIONAL,67e10b71-7e77-488f-9c14-987727e2ec0e,6912,,3.93,false,,1,73,11,133
6920601,6912,SIMPLES_NACIONAL,67e10b71-7e77-488f-9c14-987727e2ec0e,6912,,3.93,true,,1,7,11,133
6920601,6936,SIMPLES_NACIONAL,985b4459-5019-40c6-be08-aaf6648d154b,6936,7d9657fa-fb5d-4dc0-9299-f8ca1fe21ec6,3,false,,1,47,2,48
6920601,6936,SIMPLES_NACIONAL,985b4459-5019-40c6-be08-aaf6648d154b,6936,7d9657fa-fb5d-4dc0-9299-f8ca1fe21ec6,3,false,0,1,1,2,48
6920601,6938,SIMPLES_NACIONAL,262e4d33-2058-4b71-9460-03f3f5b87962,6938,,0,false,0,1,2,3,31
6920601,6938,SIMPLES_NACIONAL,c9700402-011e-4181-bc03-b6dc4321019d,6938,,0,false,0,1,12,3,31
6920601,6938,SIMPLES_NACIONAL,c9700402-011e-4181-bc03-b6dc4321019d,6938,7d9657fa-fb5d-4dc0-9299-f8ca1fe21ec6,0,false,,1,17,3,31
6920601,6962,SIMPLES_NACIONAL,928aa3e4-4a39-4a99-b979-ef6b8246e54c,6962,,3.75,false,,1,1,2,16
6920601,6962,SIMPLES_NACIONAL,a097c0de-0d31-49da-9111-38884f941f1e,6962,,0,false,0,1,15,2,16
6920601,6989,NORMAL,cd3b8187-d13d-44ea-8a35-5a2abeb8ce9d,6989,,3,false,,1,3,1,3
6920601,6989,SIMPLES_NACIONAL,9f314ca4-81bd-46f8-ade2-6bef55027012,6989,,0,false,0,1,30,13,458
6920601,6989,SIMPLES_NACIONAL,9f314ca4-81bd-46f8-ade2-6bef55027012,6989,,4.09,false,,1,18,13,458
6920601,6989,SIMPLES_NACIONAL,cd3b8187-d13d-44ea-8a35-5a2abeb8ce9d,6989,,0,false,,2,20,13,458
6920601,6989,SIMPLES_NACIONAL,cd3b8187-d13d-44ea-8a35-5a2abeb8ce9d,6989,,0,false,0,3,48,13,458
6920601,6989,SIMPLES_NACIONAL,cd3b8187-d13d-44ea-8a35-5a2abeb8ce9d,6989,,2,false,,1,10,13,458
6920601,6989,SIMPLES_NACIONAL,cd3b8187-d13d-44ea-8a35-5a2abeb8ce9d,6989,,3,false,,2,198,13,458
6920601,6989,SIMPLES_NACIONAL,cd3b8187-d13d-44ea-8a35-5a2abeb8ce9d,6989,,3,false,0,1,93,13,458
6920601,6989,SIMPLES_NACIONAL,cd3b8187-d13d-44ea-8a35-5a2abeb8ce9d,6989,,4.09,false,,1,36,13,458
6920601,6989,SIMPLES_NACIONAL,cd3b8187-d13d-44ea-8a35-5a2abeb8ce9d,6989,,5,false,,1,5,13,458
6920601,6994,SIMPLES_NACIONAL,4c681949-0149-4e17-be4e-c02ff7ab3403,6994,,2.48,false,0,1,1,13,227
6920601,6994,SIMPLES_NACIONAL,4c681949-0149-4e17-be4e-c02ff7ab3403,6994,,2.48,true,0,1,1,13,227
6920601,6994,SIMPLES_NACIONAL,4c681949-0149-4e17-be4e-c02ff7ab3403,6994,,2.5,false,0,1,2,13,227
6920601,6994,SIMPLES_NACIONAL,4c681949-0149-4e17-be4e-c02ff7ab3403,6994,,2.5,true,0,1,2,13,227
6920601,6994,SIMPLES_NACIONAL,4c681949-0149-4e17-be4e-c02ff7ab3403,6994,,3.17,false,,1,14,13,227
6920601,6994,SIMPLES_NACIONAL,4c681949-0149-4e17-be4e-c02ff7ab3403,6994,,3.24,false,,1,128,13,227
6920601,6994,SIMPLES_NACIONAL,4c681949-0149-4e17-be4e-c02ff7ab3403,6994,,3.46,false,0,1,5,13,227
6920601,6994,SIMPLES_NACIONAL,4c681949-0149-4e17-be4e-c02ff7ab3403,6994,,3.47,false,0,1,31,13,227
6920601,6994,SIMPLES_NACIONAL,4c681949-0149-4e17-be4e-c02ff7ab3403,6994,,5,false,,1,18,13,227
6920601,6994,SIMPLES_NACIONAL,4c681949-0149-4e17-be4e-c02ff7ab3403,7043,,5,false,,1,1,13,227
6920601,6994,SIMPLES_NACIONAL,d5b26bfe-55c3-4680-94fe-b5b12c8a1b60,6994,,5,false,,1,1,13,227
6920601,6994,SIMPLES_NACIONAL,e571dae4-d9d1-45a2-a252-f48946fd1b9b,6994,,2,false,,1,22,13,227
6920601,6994,SIMPLES_NACIONAL,e571dae4-d9d1-45a2-a252-f48946fd1b9b,7043,,2,false,,1,1,13,227
6920601,6999,SIMPLES_NACIONAL,ee02d744-eeb5-49e1-b4d7-272a31728ac7,6999,7d9657fa-fb5d-4dc0-9299-f8ca1fe21ec6,0.2,false,,1,8,1,8
6920601,7039,SIMPLES_NACIONAL,c2924289-02be-4cbb-a30c-0033d712ebda,7039,7d9657fa-fb5d-4dc0-9299-f8ca1fe21ec6,2,false,0,1,1,2,72
6920601,7039,SIMPLES_NACIONAL,f31f9854-0de9-4fcc-b1f0-75184de15e37,7039,7d9657fa-fb5d-4dc0-9299-f8ca1fe21ec6,2,false,0,1,71,2,72
6920601,7042,SIMPLES_NACIONAL,351637e7-c54b-4058-8616-8ad32538d067,7042,,2,false,,1,2,2,10
6920601,7042,SIMPLES_NACIONAL,351637e7-c54b-4058-8616-8ad32538d067,7042,7d9657fa-fb5d-4dc0-9299-f8ca1fe21ec6,0,false,,1,8,2,10
6920601,7043,NORMAL,3050d579-1617-42fc-9ef5-fb23a9d5f743,7043,7d9657fa-fb5d-4dc0-9299-f8ca1fe21ec6,5,false,,1,2,11,86
6920601,7043,NORMAL,7c52507c-9bc9-480e-8f32-ecdb9d0e744b,7043,,5,false,11,1,1,11,86
6920601,7043,NORMAL,c14231ed-fd50-49fb-ba16-99f9d1b96798,7043,,0,false,,1,37,11,86
6920601,7043,NORMAL,c14231ed-fd50-49fb-ba16-99f9d1b96798,7043,,5,false,,2,2,11,86
6920601,7043,NORMAL,c14231ed-fd50-49fb-ba16-99f9d1b96798,7043,7d9657fa-fb5d-4dc0-9299-f8ca1fe21ec6,5,false,,3,40,11,86
6920601,7043,NORMAL,c14231ed-fd50-49fb-ba16-99f9d1b96798,7043,ce3831b6-98de-410a-9f4a-566aa2a5909a,5,false,,1,2,11,86
6920601,7043,NORMAL,c14231ed-fd50-49fb-ba16-99f9d1b96798,7043,ce3831b6-98de-410a-9f4a-566aa2a5909a,5,false,0,1,1,11,86
6920601,7043,NORMAL,c4e43a0e-6a05-4998-86a0-048928de0982,7043,7d9657fa-fb5d-4dc0-9299-f8ca1fe21ec6,5,false,,1,1,11,86
6920601,7043,SIMPLES_NACIONAL,020cb26b-08be-436f-b937-a9abd7316c5c,7043,,0,false,,1,2,123,2854
6920601,7043,SIMPLES_NACIONAL,2ce99fdb-5787-49e8-bd32-26c1b0223fc8,7043,,0,false,,1,8,123,2854
6920601,7043,SIMPLES_NACIONAL,c14231ed-fd50-49fb-ba16-99f9d1b96798,2049,7d9657fa-fb5d-4dc0-9299-f8ca1fe21ec6,0,false,,1,1,123,2854
6920601,7043,SIMPLES_NACIONAL,c14231ed-fd50-49fb-ba16-99f9d1b96798,2894,7d9657fa-fb5d-4dc0-9299-f8ca1fe21ec6,5,false,,1,1,123,2854
6920601,7043,SIMPLES_NACIONAL,c14231ed-fd50-49fb-ba16-99f9d1b96798,3035,7d9657fa-fb5d-4dc0-9299-f8ca1fe21ec6,5,false,,1,1,123,2854
6920601,7043,SIMPLES_NACIONAL,c14231ed-fd50-49fb-ba16-99f9d1b96798,3892,7d9657fa-fb5d-4dc0-9299-f8ca1fe21ec6,2,false,,1,2,123,2854
6920601,7043,SIMPLES_NACIONAL,c14231ed-fd50-49fb-ba16-99f9d1b96798,3986,7d9657fa-fb5d-4dc0-9299-f8ca1fe21ec6,5,false,,1,1,123,2854
6920601,7043,SIMPLES_NACIONAL,c14231ed-fd50-49fb-ba16-99f9d1b96798,6874,,0,false,,1,1,123,2854
6920601,7043,SIMPLES_NACIONAL,c14231ed-fd50-49fb-ba16-99f9d1b96798,6912,,5,false,0,1,25,123,2854
6920601,7043,SIMPLES_NACIONAL,c14231ed-fd50-49fb-ba16-99f9d1b96798,6989,,5,false,,1,1,123,2854
6920601,7043,SIMPLES_NACIONAL,c14231ed-fd50-49fb-ba16-99f9d1b96798,7043,,0,false,,21,407,123,2854
6920601,7043,SIMPLES_NACIONAL,c14231ed-fd50-49fb-ba16-99f9d1b96798,7043,,0,false,0,17,329,123,2854
6920601,7043,SIMPLES_NACIONAL,c14231ed-fd50-49fb-ba16-99f9d1b96798,7043,,2,false,,2,77,123,2854
6920601,7043,SIMPLES_NACIONAL,c14231ed-fd50-49fb-ba16-99f9d1b96798,7043,,2.79,false,,1,27,123,2854
6920601,7043,SIMPLES_NACIONAL,c14231ed-fd50-49fb-ba16-99f9d1b96798,7043,,5,false,,5,168,123,2854
6920601,7043,SIMPLES_NACIONAL,c14231ed-fd50-49fb-ba16-99f9d1b96798,7043,,5,false,0,6,66,123,2854
6920601,7043,SIMPLES_NACIONAL,c14231ed-fd50-49fb-ba16-99f9d1b96798,7043,7d9657fa-fb5d-4dc0-9299-f8ca1fe21ec6,,false,,1,5,123,2854
6920601,7043,SIMPLES_NACIONAL,c14231ed-fd50-49fb-ba16-99f9d1b96798,7043,7d9657fa-fb5d-4dc0-9299-f8ca1fe21ec6,0,false,,15,430,123,2854
6920601,7043,SIMPLES_NACIONAL,c14231ed-fd50-49fb-ba16-99f9d1b96798,7043,7d9657fa-fb5d-4dc0-9299-f8ca1fe21ec6,0,false,0,22,770,123,2854
6920601,7043,SIMPLES_NACIONAL,c14231ed-fd50-49fb-ba16-99f9d1b96798,7043,7d9657fa-fb5d-4dc0-9299-f8ca1fe21ec6,2,false,,3,96,123,2854
6920601,7043,SIMPLES_NACIONAL,c14231ed-fd50-49fb-ba16-99f9d1b96798,7043,7d9657fa-fb5d-4dc0-9299-f8ca1fe21ec6,3.74,false,0,1,30,123,2854
6920601,7043,SIMPLES_NACIONAL,c14231ed-fd50-49fb-ba16-99f9d1b96798,7043,7d9657fa-fb5d-4dc0-9299-f8ca1fe21ec6,5,false,,13,311,123,2854
6920601,7043,SIMPLES_NACIONAL,c14231ed-fd50-49fb-ba16-99f9d1b96798,7043,7d9657fa-fb5d-4dc0-9299-f8ca1fe21ec6,5,false,0,3,85,123,2854
6920601,7043,SIMPLES_NACIONAL,c14231ed-fd50-49fb-ba16-99f9d1b96798,7994,7d9657fa-fb5d-4dc0-9299-f8ca1fe21ec6,5,false,,1,1,123,2854
6920601,7043,SIMPLES_NACIONAL,d5e08fa9-9e46-432c-ac20-b256004c7cb2,7043,,0,false,0,1,1,123,2854
6920601,7043,SIMPLES_NACIONAL,d5e08fa9-9e46-432c-ac20-b256004c7cb2,7043,7d9657fa-fb5d-4dc0-9299-f8ca1fe21ec6,0,false,0,1,8,123,2854
6920601,7078,SIMPLES_NACIONAL,c7064583-2ce5-485b-bdf9-8aee330bb598,7078,,2.01,false,,1,13,1,13
6920601,7102,SIMPLES_NACIONAL,c7d3778c-7c9a-4069-b47c-3f9dc4e2235c,7102,,3.2,false,,1,22,2,24
6920601,7102,SIMPLES_NACIONAL,e0add858-9e28-4ada-975f-ec2b8bf0c213,7102,,3.44,false,,1,2,2,24
6920601,7220,SIMPLES_NACIONAL,87e6cfcc-5bbb-412c-8bdb-20c9946965f7,7220,,2,false,0,1,1,6,37
6920601,7220,SIMPLES_NACIONAL,ea4fd43b-0542-4abb-8907-524b405ccc38,7220,,2,false,0,1,6,6,37
6920601,7220,SIMPLES_NACIONAL,ea4fd43b-0542-4abb-8907-524b405ccc38,7220,7d9657fa-fb5d-4dc0-9299-f8ca1fe21ec6,2,false,,1,5,6,37
6920601,7220,SIMPLES_NACIONAL,ea4fd43b-0542-4abb-8907-524b405ccc38,7220,7d9657fa-fb5d-4dc0-9299-f8ca1fe21ec6,2,false,0,1,14,6,37
6920601,7220,SIMPLES_NACIONAL,ea4fd43b-0542-4abb-8907-524b405ccc38,7220,7d9657fa-fb5d-4dc0-9299-f8ca1fe21ec6,2.01,false,,1,1,6,37
6920601,7220,SIMPLES_NACIONAL,ea4fd43b-0542-4abb-8907-524b405ccc38,7220,7d9657fa-fb5d-4dc0-9299-f8ca1fe21ec6,2.01,false,0,1,10,6,37
6920601,7221,SIMPLES_NACIONAL,44955cbd-f584-46be-a839-d36ce1712d66,7221,,0,false,,4,65,30,495
6920601,7221,SIMPLES_NACIONAL,44955cbd-f584-46be-a839-d36ce1712d66,7221,,0,false,0,3,79,30,495
6920601,7221,SIMPLES_NACIONAL,cb132a2f-1bad-4458-88f5-c9c45ee3d244,7221,,0,false,,13,211,30,495
6920601,7221,SIMPLES_NACIONAL,cb132a2f-1bad-4458-88f5-c9c45ee3d244,7221,,0,false,0,9,139,30,495
6920601,7221,SIMPLES_NACIONAL,ea4d3882-d3c0-4739-a0e9-6f3a1c5944c8,7221,,0,false,,1,1,30,495
6920601,7229,SIMPLES_NACIONAL,44955cbd-f584-46be-a839-d36ce1712d66,7229,7d9657fa-fb5d-4dc0-9299-f8ca1fe21ec6,0,false,,1,17,1,17
6920601,7310,SIMPLES_NACIONAL,295b08c0-1a87-4709-8273-654c90b39c24,7310,7d9657fa-fb5d-4dc0-9299-f8ca1fe21ec6,2.01,false,,1,6,5,46
6920601,7310,SIMPLES_NACIONAL,734879be-d2d4-4819-81a0-55ce9163a212,7310,,0,false,0,1,1,5,46
6920601,7310,SIMPLES_NACIONAL,734879be-d2d4-4819-81a0-55ce9163a212,7310,,2.01,false,0,1,29,5,46
6920601,7310,SIMPLES_NACIONAL,734879be-d2d4-4819-81a0-55ce9163a212,7310,,2.15,false,0,1,2,5,46
6920601,7310,SIMPLES_NACIONAL,734879be-d2d4-4819-81a0-55ce9163a212,7310,7d9657fa-fb5d-4dc0-9299-f8ca1fe21ec6,2.15,false,0,1,8,5,46
6920601,7315,SIMPLES_NACIONAL,5d6caf67-276b-4998-8d4b-aae921356bea,7315,7d9657fa-fb5d-4dc0-9299-f8ca1fe21ec6,0,false,0,1,2,1,2
6920601,7336,SIMPLES_NACIONAL,0acee154-3eaf-499a-9389-230cd0749076,7336,,0,false,,2,13,9,58
6920601,7336,SIMPLES_NACIONAL,0acee154-3eaf-499a-9389-230cd0749076,7336,,0,false,0,1,4,9,58
6920601,7336,SIMPLES_NACIONAL,0acee154-3eaf-499a-9389-230cd0749076,7336,7d9657fa-fb5d-4dc0-9299-f8ca1fe21ec6,0,false,,3,31,9,58
6920601,7336,SIMPLES_NACIONAL,0acee154-3eaf-499a-9389-230cd0749076,7336,7d9657fa-fb5d-4dc0-9299-f8ca1fe21ec6,0,false,0,1,2,9,58
6920601,7336,SIMPLES_NACIONAL,0acee154-3eaf-499a-9389-230cd0749076,7336,7d9657fa-fb5d-4dc0-9299-f8ca1fe21ec6,2,false,0,1,6,9,58
6920601,7336,SIMPLES_NACIONAL,7f5ff1a8-17e4-4ad4-9650-38fc5457dc0b,7336,,0,false,,1,2,9,58
6920601,7338,SIMPLES_NACIONAL,fb261de9-25f3-4f24-8bd2-171231790bb6,7338,7d9657fa-fb5d-4dc0-9299-f8ca1fe21ec6,2.01,false,,1,16,1,16
6920601,7371,SIMPLES_NACIONAL,db90cece-d163-4e61-9922-b90accd9f758,7371,,5,false,0,1,4,1,4
6920601,7375,SIMPLES_NACIONAL,5a3296e4-24b3-49b7-93ba-ff0dbb92c197,7375,,0,false,,3,93,7,157
6920601,7375,SIMPLES_NACIONAL,5a3296e4-24b3-49b7-93ba-ff0dbb92c197,7375,,0,false,0,1,8,7,157
6920601,7375,SIMPLES_NACIONAL,5a3296e4-24b3-49b7-93ba-ff0dbb92c197,7375,,2,false,,1,1,7,157
6920601,7375,SIMPLES_NACIONAL,6984e09c-a25c-4d14-9f70-b6fa12b5cf61,7375,,0,false,,1,50,7,157
6920601,7375,SIMPLES_NACIONAL,6bb704dd-0b7f-4844-b273-34e3fbc8147c,7375,,0,false,,1,5,7,157
6920601,7389,SIMPLES_NACIONAL,3274341a-0214-4790-aad1-287d1f4484a8,7389,,0,false,,1,2,5,86
6920601,7389,SIMPLES_NACIONAL,3274341a-0214-4790-aad1-287d1f4484a8,7389,,2.01,false,,1,1,5,86
6920601,7389,SIMPLES_NACIONAL,3274341a-0214-4790-aad1-287d1f4484a8,7389,7d9657fa-fb5d-4dc0-9299-f8ca1fe21ec6,2.01,false,,1,45,5,86
6920601,7389,SIMPLES_NACIONAL,cea215ce-8427-48dc-8fec-cc2fa1bdd74d,7389,,2,false,,1,3,5,86
6920601,7389,SIMPLES_NACIONAL,cea215ce-8427-48dc-8fec-cc2fa1bdd74d,7389,7d9657fa-fb5d-4dc0-9299-f8ca1fe21ec6,2,false,,1,35,5,86
6920601,7392,SIMPLES_NACIONAL,194f19ad-7da7-4f9f-a64b-3f25cd3c6dd2,7392,7d9657fa-fb5d-4dc0-9299-f8ca1fe21ec6,2,false,,1,12,1,12
6920601,7405,SIMPLES_NACIONAL,81be2b8a-36b1-4cf6-8dd0-2226aa3658f1,7405,,2,false,,1,68,2,99
6920601,7405,SIMPLES_NACIONAL,81be2b8a-36b1-4cf6-8dd0-2226aa3658f1,7405,,2.01,false,,1,31,2,99
6920601,7408,SIMPLES_NACIONAL,05a6128c-cd73-4639-919c-cc2e4db666e1,7408,7d9657fa-fb5d-4dc0-9299-f8ca1fe21ec6,2,false,,1,10,1,10
6920601,7432,SIMPLES_NACIONAL,6967abe3-6b58-417e-96e6-4543da6e943d,7432,60c0a55d-d03c-429e-99ea-916bbc118898,3,false,,1,1,4,64
6920601,7432,SIMPLES_NACIONAL,c1e622ff-6c9f-485e-b56f-77a999967a0f,7432,,0,false,,1,3,4,64
6920601,7432,SIMPLES_NACIONAL,c1e622ff-6c9f-485e-b56f-77a999967a0f,7432,7d9657fa-fb5d-4dc0-9299-f8ca1fe21ec6,0,false,,1,58,4,64
6920601,7432,SIMPLES_NACIONAL,c1e622ff-6c9f-485e-b56f-77a999967a0f,7432,7d9657fa-fb5d-4dc0-9299-f8ca1fe21ec6,3,false,,1,2,4,64
6920601,7456,SIMPLES_NACIONAL,911f9dfa-c9b4-4922-b349-e86a8235f917,7456,,2.01,false,0,1,3,1,3
6920601,7466,SIMPLES_NACIONAL,d814d45b-4a5d-405a-8fc3-d355e7b9ed26,7466,7d9657fa-fb5d-4dc0-9299-f8ca1fe21ec6,0,false,0,1,47,1,47
6920601,7477,SIMPLES_NACIONAL,49314fb2-b0b1-454d-8f01-25a90f274648,7477,7d9657fa-fb5d-4dc0-9299-f8ca1fe21ec6,0,false,0,1,71,8,242
6920601,7477,SIMPLES_NACIONAL,66155113-7000-47d0-bcba-05600b1f5ebb,7477,7d9657fa-fb5d-4dc0-9299-f8ca1fe21ec6,,,0,1,1,8,242
6920601,7477,SIMPLES_NACIONAL,66155113-7000-47d0-bcba-05600b1f5ebb,7477,7d9657fa-fb5d-4dc0-9299-f8ca1fe21ec6,0,false,0,1,84,8,242
6920601,7477,SIMPLES_NACIONAL,d5f1a3c1-2602-4c92-991b-c0aa6522141f,7477,7d9657fa-fb5d-4dc0-9299-f8ca1fe21ec6,4.07,false,,1,8,8,242
6920601,7477,SIMPLES_NACIONAL,d5f1a3c1-2602-4c92-991b-c0aa6522141f,7477,7d9657fa-fb5d-4dc0-9299-f8ca1fe21ec6,4.13,false,,1,19,8,242
6920601,7477,SIMPLES_NACIONAL,d5f1a3c1-2602-4c92-991b-c0aa6522141f,7477,7d9657fa-fb5d-4dc0-9299-f8ca1fe21ec6,4.13,true,,1,2,8,242
6920601,7477,SIMPLES_NACIONAL,ef332c38-c527-4d0e-9d6b-e5cc885e2aa7,7477,,0,false,0,1,14,8,242
6920601,7477,SIMPLES_NACIONAL,ef332c38-c527-4d0e-9d6b-e5cc885e2aa7,7477,7d9657fa-fb5d-4dc0-9299-f8ca1fe21ec6,0,false,0,1,43,8,242
6920601,7501,SIMPLES_NACIONAL,0d9a868c-ebf8-4a4f-b1e4-58a7092295aa,7501,,0,false,0,1,38,2,39
6920601,7501,SIMPLES_NACIONAL,0d9a868c-ebf8-4a4f-b1e4-58a7092295aa,7501,7d9657fa-fb5d-4dc0-9299-f8ca1fe21ec6,0,false,0,1,1,2,39
6920601,7502,SIMPLES_NACIONAL,5fa93cb9-3189-456a-89a9-c9c67919d8d6,7502,,3.3733,false,0,1,1,2,7
6920601,7502,SIMPLES_NACIONAL,f84888ea-83a6-4922-ad13-4e77c502d289,7502,,3.3733,false,0,1,6,2,7
6920601,7517,SIMPLES_NACIONAL,863fdbec-7453-4bca-bbf4-6da7bf22368f,7517,7d9657fa-fb5d-4dc0-9299-f8ca1fe21ec6,2,false,,1,9,1,9
6920601,7531,SIMPLES_NACIONAL,8d98fa2a-4226-4b24-b11e-66af750bc6f1,7531,,0,false,0,1,1,1,1
6920601,7533,NORMAL,c6fb472c-8f1e-4981-b69c-735e32eb3044,7533,7d9657fa-fb5d-4dc0-9299-f8ca1fe21ec6,0,false,0,1,13,1,13
6920601,7533,SIMPLES_NACIONAL,8dc9d1aa-2603-4b6d-8377-0b859f542aae,7533,7d9657fa-fb5d-4dc0-9299-f8ca1fe21ec6,0,false,,1,1,7,69
6920601,7533,SIMPLES_NACIONAL,c6fb472c-8f1e-4981-b69c-735e32eb3044,7533,,0,false,,2,8,7,69
6920601,7533,SIMPLES_NACIONAL,c6fb472c-8f1e-4981-b69c-735e32eb3044,7533,7d9657fa-fb5d-4dc0-9299-f8ca1fe21ec6,0,false,,3,36,7,69
6920601,7533,SIMPLES_NACIONAL,c6fb472c-8f1e-4981-b69c-735e32eb3044,7533,7d9657fa-fb5d-4dc0-9299-f8ca1fe21ec6,2.01,false,0,1,24,7,69
6920601,7554,SIMPLES_NACIONAL,31276742-9c02-4041-96e3-267048bfb177,7554,7d9657fa-fb5d-4dc0-9299-f8ca1fe21ec6,2,false,,3,97,3,97
6920601,7559,SIMPLES_NACIONAL,6eac54e0-7012-445c-895d-b6cb197e1d92,7559,,0,true,,1,1,5,101
6920601,7559,SIMPLES_NACIONAL,6eac54e0-7012-445c-895d-b6cb197e1d92,7559,7d9657fa-fb5d-4dc0-9299-f8ca1fe21ec6,0,false,,1,23,5,101
6920601,7559,SIMPLES_NACIONAL,b623f514-3bf7-44f0-a48a-e8875c9f5397,7559,7d9657fa-fb5d-4dc0-9299-f8ca1fe21ec6,0,false,0,1,54,5,101
6920601,7559,SIMPLES_NACIONAL,b623f514-3bf7-44f0-a48a-e8875c9f5397,7559,7d9657fa-fb5d-4dc0-9299-f8ca1fe21ec6,0,true,0,1,21,5,101
6920601,7559,SIMPLES_NACIONAL,b623f514-3bf7-44f0-a48a-e8875c9f5397,7559,ce3831b6-98de-410a-9f4a-566aa2a5909a,0,true,0,1,2,5,101
